0 	 0.005000 	 2 	 0.030000 	  73 	 -49.500000 	 0 
1 	 0.015000 	 3 	 0.090000 	  207 	 -48.500000 	 4 
2 	 0.025000 	 9 	 0.150000 	  257 	 -47.500000 	 2 
3 	 0.035000 	 11 	 0.210000 	  325 	 -46.500000 	 1 
4 	 0.045000 	 23 	 0.270000 	  388 	 -45.500000 	 0 
5 	 0.055000 	 28 	 0.330000 	  419 	 -44.500000 	 2 
6 	 0.065000 	 27 	 0.390000 	  427 	 -43.500000 	 1 
7 	 0.075000 	 24 	 0.450000 	  464 	 -42.500000 	 3 
8 	 0.085000 	 23 	 0.510000 	  414 	 -41.500000 	 1 
9 	 0.095000 	 39 	 0.570000 	  402 	 -40.500000 	 4 
10 	 0.105000 	 35 	 0.630000 	  454 	 -39.500000 	 1 
11 	 0.115000 	 55 	 0.690000 	  414 	 -38.500000 	 3 
12 	 0.125000 	 43 	 0.750000 	  354 	 -37.500000 	 2 
13 	 0.135000 	 43 	 0.810000 	  385 	 -36.500000 	 4 
14 	 0.145000 	 61 	 0.870000 	  385 	 -35.500000 	 1 
15 	 0.155000 	 57 	 0.930000 	  352 	 -34.500000 	 0 
16 	 0.165000 	 58 	 0.990000 	  331 	 -33.500000 	 3 
17 	 0.175000 	 71 	 1.050000 	  284 	 -32.500000 	 3 
18 	 0.185000 	 67 	 1.110000 	  299 	 -31.500000 	 5 
19 	 0.195000 	 77 	 1.170000 	  271 	 -30.500000 	 3 
20 	 0.205000 	 87 	 1.230000 	  244 	 -29.500000 	 3 
21 	 0.215000 	 92 	 1.290000 	  235 	 -28.500000 	 4 
22 	 0.225000 	 82 	 1.350000 	  216 	 -27.500000 	 6 
23 	 0.235000 	 88 	 1.410000 	  208 	 -26.500000 	 2 
24 	 0.245000 	 80 	 1.470000 	  184 	 -25.500000 	 5 
25 	 0.255000 	 95 	 1.530000 	  148 	 -24.500000 	 7 
26 	 0.265000 	 117 	 1.590000 	  148 	 -23.500000 	 5 
27 	 0.275000 	 103 	 1.650000 	  149 	 -22.500000 	 10 
28 	 0.285000 	 120 	 1.710000 	  137 	 -21.500000 	 9 
29 	 0.295000 	 111 	 1.770000 	  133 	 -20.500000 	 7 
30 	 0.305000 	 140 	 1.830000 	  103 	 -19.500000 	 6 
31 	 0.315000 	 117 	 1.890000 	  96 	 -18.500000 	 9 
32 	 0.325000 	 128 	 1.950000 	  98 	 -17.500000 	 10 
33 	 0.335000 	 125 	 2.010000 	  85 	 -16.500000 	 14 
34 	 0.345000 	 133 	 2.070000 	  84 	 -15.500000 	 6 
35 	 0.355000 	 147 	 2.130000 	  71 	 -14.500000 	 14 
