-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 0 0
-2.975 0 0
-2.925 0 0
-2.875 0 0
-2.825 0 0
-2.775 2.58621e-05 2.52072e-05
-2.725 0 0
-2.675 1.72414e-05 1.15659e-05
-2.625 0.000103448 4.78429e-05
-2.575 0.000163793 6.50562e-05
-2.525 0.000267241 7.46325e-05
-2.475 0.000577586 0.000105775
-2.425 0.001 0.000131646
-2.375 0.00163793 0.000162883
-2.325 0.00275862 0.000303566
-2.275 0.00464655 0.00042539
-2.225 0.00686207 0.000431655
-2.175 0.00992241 0.000630369
-2.125 0.0143276 0.00062414
-2.075 0.0206897 0.000905213
-2.025 0.0284052 0.00100607
-1.975 0.039819 0.00141466
-1.925 0.051 0.00142127
-1.875 0.0667586 0.00170173
-1.825 0.0852931 0.00225922
-1.775 0.101543 0.00234199
-1.725 0.122741 0.00268093
-1.675 0.145862 0.00269164
-1.625 0.171181 0.00292777
-1.575 0.196216 0.00296793
-1.525 0.217819 0.00325342
-1.475 0.245672 0.0034242
-1.425 0.266595 0.00352678
-1.375 0.286448 0.00391086
-1.325 0.30594 0.00413435
-1.275 0.318388 0.00466941
-1.225 0.334741 0.00463385
-1.175 0.343681 0.00520136
-1.125 0.34881 0.0048419
-1.075 0.349 0.00458518
-1.025 0.343897 0.00455839
-0.975 0.34556 0.00477852
-0.925 0.341164 0.00371314
-0.875 0.333138 0.00389755
-0.825 0.328043 0.00354014
-0.775 0.318603 0.00309935
-0.725 0.31394 0.00378528
-0.675 0.307664 0.00314728
-0.625 0.298043 0.00387619
-0.575 0.289276 0.00342567
-0.525 0.279181 0.00364689
-0.475 0.271733 0.00370975
-0.425 0.263681 0.00325965
-0.375 0.256147 0.00336402
-0.325 0.247897 0.00280366
-0.275 0.242836 0.00244139
-0.225 0.238543 0.00296132
-0.175 0.233914 0.00236191
-0.125 0.231328 0.00317246
-0.075 0.227017 0.00244943
-0.025 0.228078 0.00233858
0.025 0.225629 0.00199111
0.075 0.226647 0.00170539
0.125 0.229362 0.00284109
0.175 0.234276 0.00284218
0.225 0.237138 0.00278021
0.275 0.241672 0.00231988
0.325 0.246767 0.00201635
0.375 0.256534 0.00238106
0.425 0.257319 0.00317526
0.475 0.26931 0.00304841
0.525 0.274879 0.00328529
0.575 0.285491 0.00347619
0.625 0.293284 0.00380752
0.675 0.304543 0.00336515
0.725 0.312052 0.00386718
0.775 0.321905 0.00314539
0.825 0.330629 0.00380537
0.875 0.338112 0.00360406
0.925 0.344086 0.00409152
0.975 0.343319 0.00414435
1.025 0.346009 0.00440476
1.075 0.347681 0.00468514
1.125 0.342284 0.00445405
1.175 0.341578 0.00546836
1.225 0.3325 0.00486096
1.275 0.319241 0.00430566
1.325 0.307043 0.00393423
1.375 0.285871 0.00330008
1.425 0.261672 0.00250475
1.475 0.240741 0.00266721
1.525 0.216517 0.00266226
1.575 0.191121 0.0023292
1.625 0.168121 0.00161991
1.675 0.146336 0.00224575
1.725 0.122112 0.00155984
1.775 0.100897 0.00173023
1.825 0.0817759 0.00177679
1.875 0.0653621 0.00181514
1.925 0.0504138 0.00162272
1.975 0.0388276 0.00155142
2.025 0.0288534 0.00161284
2.075 0.0210948 0.00111479
2.125 0.0148966 0.00109564
2.175 0.0101638 0.000728688
2.225 0.0065431 0.000596696
2.275 0.00444828 0.000413002
2.325 0.00259483 0.000352601
2.375 0.00187931 0.000229349
2.425 0.000887931 0.000155782
2.475 0.000482759 8.32243e-05
2.525 0.00025 7.363e-05
2.575 0.000146552 4.91833e-05
2.625 7.75862e-05 3.10225e-05
2.675 1.72414e-05 1.15659e-05
2.725 8.62069e-06 8.40241e-06
2.775 0 0
2.825 0 0
2.875 0 0
2.925 0 0
2.975 0 0
3.025 0 0
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
